carcinoma de sitio primario desconocido		5f1b1beebba6a|-	sementity/class=instance@type=Top>Cancer
derrame neoplásico pericárdico		5f1b1bfc3dd2d|-	sementity/class=instance@type=Top>Disease
carcinoma de testículo in situ en estadio 0		5f1b1c0130322|-	sementity/class=instance@type=Top>Cancer
carcinoma de testículo		5f1b1c10b7bed|-	sementity/class=instance@type=Top>Cancer
derrame neoplásico peritoneal		5f1b1c2d346b1|-	sementity/class=instance@type=Top>Disease
carcinoma de tiroides medular familiar		5f1b1c3c6b7ac|-	sementity/class=instance@type=Top>Cancer
carcinoma de vejiga in situ en estadio 0		5f1b1c61e0dce|-	sementity/class=instance@type=Top>Cancer
carcinoma de vesícula biliar in situ en estadio 0		5f1b1c7876f09|-	sementity/class=instance@type=Top>Cancer
carcinoma de vías biliares distales in situ en estadio 0		5f1b1c84e88a7|-	sementity/class=instance@type=Top>Cancer
carcinoma de vías biliares intrahepáticas in situ en estadio 0		5f1b1c9259bff|-	sementity/class=instance@type=Top>Cancer
carcinoma de vías biliares perihiliares in situ en estadio 0		5f1b1c9ea7e7d|-	sementity/class=instance@type=Top>Cancer
carcinoma de vulva in situ		5f1b1cb42f94b|-	sementity/class=instance@type=Top>CancerDetection
carcinoma del conducto de Bellini		5f1b1cc3cff8b|-	sementity/class=instance@type=Top>Cancer
carcinoma ductal		5f1b1cd025666|-	sementity/class=instance@type=Top>Cancer
carcinoma epidermoide		5f1b1d029528a|-	sementity/class=instance@type=Top>Cancer
carcinoma epitelial		5f1b1d119ba78|-	sementity/class=instance@type=Top>Cancer
carcinoma escirroso gástrico		5f1b1d21b494f|-	sementity/class=instance@type=Top>Cancer
carcinoma hepatocelular		5f1b1d2f8e125|-	sementity/class=instance@type=Top>Cancer
carcinoma intraductal de mama		5f1b1d521ffb8|-	sementity/class=instance@type=Top>Cancer
carcinoma intraductal de próstata		5f1b1d68988ee|-	sementity/class=instance@type=Top>Cancer
carcinoma intraductal prostático		5f1b1d77a3a17|-	sementity/class=instance@type=Top>Cancer
DHEA		5f1b1d8477b1d|-	sementity/class=instance@type=Top>CancerTreatment
carcinoma leptomeníngeo		5f1b1d8957316|-	sementity/class=instance@type=Top>Cancer
carcinoma lobulillar		5f1b1d98b956e|-	sementity/class=instance@type=Top>Cancer
DHA-paclitaxel		5f1b1d9b77af2|-	sementity/class=instance@type=Top>CancerTreatment
carcinoma lobulillar in situ		5f1b1da8a4c48|-	sementity/class=instance@type=Top>Cancer
carcinoma lobulillar in situ pleomórfico		5f1b1dbbdde4c|-	sementity/class=instance@type=Top>Cancer
carcinoma lobulillar infiltrante		5f1b1dec5b8e8|-	sementity/class=instance@type=Top>Cancer
carcinoma lobulillar invasivo		5f1b1dfc2f5de|-	sementity/class=instance@type=Top>Cancer
carcinoma medular de mama		5f1b1e0cb7fa3|-	sementity/class=instance@type=Top>Cancer
carcinoma metaplásico		5f1b1e1a5f30d|-	sementity/class=instance@type=Top>Cancer
carcinoma mioepitelial renal primario		5f1b1e2abac57|-	sementity/class=instance@type=Top>Cancer
carcinoma mucinoso		5f1b1e371cffc|-	sementity/class=instance@type=Top>Cancer
diclorhidrato de canertinib		5f1b1e5267652|-	sementity/class=instance@type=Top>CancerTreatment
diclorhidrato de CEP-2563		5f1b2151039c2|-	sementity/class=instance@type=Top>CancerTreatment
diclorhidrato de histamina		5f1b216b13a04|-	sementity/class=instance@type=Top>CancerTreatment
diclorhidrato de mitoguazona		5f1b21a60f15b|-	sementity/class=instance@type=Top>CancerTreatment
difluorometilornitina		5f1b223cd0a73|-	sementity/class=instance@type=Top>CancerTreatment
diindolilmetano		5f1b226764022|-	sementity/class=instance@type=Top>CancerTreatment
DIM		5f1b22e17e8df|-	sementity/class=instance@type=Top>CancerTreatment
Dimericine		5f1b235c7bc6b|-	sementity/class=instance@type=Top>CancerTreatment
dimetil sulfóxido		5f1b23913e572|-	sementity/class=instance@type=Top>CancerTreatment
dimetil sulfóxido de trametinib		5f1b23a9aa5e7|-	sementity/class=instance@type=Top>CancerTreatment
dinaciclib		5f1b23e75058a|-	sementity/class=instance@type=Top>CancerTreatment
dinutuximab		5f1b24012a08e|-	sementity/class=instance@type=Top>Drug
discrasia		5f1b248419549|-	sementity/class=instance@type=Top>Disease
disgenesia gonadal		5f1b24f928622|-	sementity/class=instance@type=Top>Disease
disgerminoma		5f1b2508e25fb|-	sementity/class=instance@type=Top>Cancer
DJ-927		5f1b254cddd2a|-	sementity/class=instance@type=Top>CancerTreatment
docetaxel-cisplatino-fluorouracilo		5f1b25b874d3c|-	sementity/class=instance@type=Top>CancerTreatment
DOI		5f1b25c9bd407|-	sementity/class=instance@type=Top>MedicalTest
dolastatina 10		5f1b25db8b96d|-	sementity/class=instance@type=Top>CancerTreatment
dosimetrista		5f1b261b81f55|-	sementity/class=instance@type=Top>CancerTreatment
DOT		5f1b26355dc56|-	sementity/class=instance@type=Top>CancerDetection
doxercalciferol		5f1b2646c8236|-	sementity/class=instance@type=Top>CancerTreatment
dronabinol		5f1b267e03461|-	sementity/class=instance@type=Top>CancerTreatment
Droxia		5f1b26abb293c|-	sementity/class=instance@type=Top>Drug
DU 145		5f1b26e230174|-	sementity/class=instance@type=Top>CancerDetection
carcinoma neuroendocrino de la piel		5f1b26e6088dc|-	sementity/class=instance@type=Top>Cancer
carcinoma papilar seroso		5f1b26f2dde6a|-	sementity/class=instance@type=Top>Cancer
ductografía		5f1b26f99c8d3|-	sementity/class=instance@type=Top>MedicalTest
carcinoma renal papilar hereditario		5f1b27055299c|-	sementity/class=instance@type=Top>Cancer
carcinoma sarcomatoide		5f1b27475b94b|-	sementity/class=instance@type=Top>Cancer
carcinoma tímico		5f1b275bdecea|-	sementity/class=instance@type=Top>Cancer
DXA		5f1b276924002|-	sementity/class=instance@type=Top>MedicalTest
carcinomatosis		5f1b276f6f21c|-	sementity/class=instance@type=Top>Cancer
DyL		5f1b2778cbdc8|-	sementity/class=instance@type=Top>MedicalTest
carcinomatosis leptomeníngea		5f1b279119bf9|-	sementity/class=instance@type=Top>Cancer
DX-8951f		5f1b275317928|-	sementity/class=instance@type=Top>CancerTreatment
DX-52-1		5f1b274036fa2|-	sementity/class=instance@type=Top>CancerTreatment
duvelisib		5f1b27321f25a|-	sementity/class=instance@type=Top>CancerTreatment
dutasterida		5f1b2725a1383|-	sementity/class=instance@type=Top>CancerTreatment
durvalumab		5f1b2714bbc38|-	sementity/class=instance@type=Top>CancerTreatment
droperidol		5f1b26911f056|-	sementity/class=instance@type=Top>Drug
Doxil		5f1bf58fb9e02|-	sementity/class=instance@type=Top>CancerTreatment
donepezilo		5f1bf5da92bb5|-	sementity/class=instance@type=Top>Drug
docetaxel		5f1b25a4bb7b6|-	sementity/class=instance@type=Top>CancerTreatment
diverticulosis		5f1bf69d10d77|-	sementity/class=instance@type=Top>Disease
diurético		5f1bf6b688aaf|-	sementity/class=instance@type=Top>Drug
ditosilato de lapatinib		5f1bf6dce6a17|-	sementity/class=instance@type=Top>CancerTreatment
disulfiram		5f1bf6f28d79a|-	sementity/class=instance@type=Top>Drug
displasia mamaria		5f1bf721c03d6|-	sementity/class=instance@type=Top>BenignTumor
displasia eritroidea		5f1bf73b984ed|-	sementity/class=instance@type=Top>Disease
displasia de cuello uterino		5f1bf74728480|-	sementity/class=instance@type=Top>Disease
displasia		5f1bf75240011|-	sementity/class=instance@type=Top>Disease
dispepsia		5f1bf75b0ec16|-	sementity/class=instance@type=Top>Disease
disección radical de ganglios linfáticos		5f1bf7b5b9583|-	sementity/class=instance@type=Top>CancerDetection
disección regional de ganglios linfáticos		5f1bf7c85dce8|-	sementity/class=instance@type=Top>CancerDetection
dimesna		5f1b237bd4f18|-	sementity/class=instance@type=Top>CancerTreatment
dimaleato de afatinib		5f1b22bed7462|-	sementity/class=instance@type=Top>CancerTreatment
Dilaudid		5f1bf864d31d1|-	sementity/class=instance@type=Top>Drug
dilatación y legrado		5f1bf87f16c90|-	sementity/class=instance@type=Top>CancerDetection
dilatación y curetaje uterino		5f1bf89111382|-	sementity/class=instance@type=Top>CancerDetection
Dilantin		5f1bf8a6c2cfb|-	sementity/class=instance@type=Top>Drug
dihidrotestosterona		5f1bf8c7ccdba|-	sementity/class=instance@type=Top>CancerDetection
digoxina		5f1bf8d94fdc2|-	sementity/class=instance@type=Top>CancerTreatment
didanosina		5f1bf91636ae1|-	sementity/class=instance@type=Top>Drug
diazohidróxido de pirazina		5f1bf99d57d37|-	sementity/class=instance@type=Top>CancerTreatment
diaziquona		5f1b1c9827858|-	sementity/class=instance@type=Top>CancerTreatment
diazepam		5f1bf9d2088ae|-	sementity/class=instance@type=Top>Drug
diatermia		5f1bf9e5ef4ab|-	sementity/class=instance@type=Top>CancerTreatment
díada de Carney-Stratakis		5f1b1ce3ec603|-	sementity/class=instance@type=Top>Cancer
díada de Carney		5f1b1cd1c81c3|-	sementity/class=instance@type=Top>Cancer
di-dgA-RFB4		5f1b1d0a8131f|-	sementity/class=instance@type=Top>CancerTreatment
diabetes		5f1bfa52544d5|-	sementity/class=instance@type=Top>Disease
DHT		5f1bfa64baaf3|-	sementity/class=instance@type=Top>CancerDetection
DHPLN		5f1bfa835e493|-	sementity/class=instance@type=Top>CancerDetection
dextroanfetamina-anfetamina		5f1bfab97b156|-	sementity/class=instance@type=Top>Drug
dexametasona		5f1b1b35174cc|-	sementity/class=instance@type=Top>CancerTreatment
desoxicitidina		5f1bfb7e19b44|-	sementity/class=instance@type=Top>CancerTreatment
deshidrogenasa láctica		5f1bfba703176|-	sementity/class=instance@type=Top>CancerDetection
derrame pleural maligno		5f1bfbc90f7af|-	sementity/class=instance@type=Top>CancerDetection
derrame pleural		5f1bfbdb7e052|-	sementity/class=instance@type=Top>Disease
derrame neoplásico peritoneal		5f1bfc030823e|-	sementity/class=instance@type=Top>CancerDetection
dermis		5f1bfc49a701c|-	sementity/class=instance@type=Top>BodyPart
dermatosis precancerosa		5f1bfc71acc52|-	sementity/class=instance@type=Top>CancerDetection
dermatofibrosarcoma protuberante		5f1bfc8f6abb1|-	sementity/class=instance@type=Top>Cancer
denileucina diftitox		5f1b18e430984|-	sementity/class=instance@type=Top>CancerTreatment
Declomycin		5f1b14ef255c4|-	sementity/class=instance@type=Top>CancerDetection
decitabina y cedazuridina		5f1bfdd0a9f4b|-	sementity/class=instance@type=Top>CancerTreatment
decitabina		5f1bfde5e40c4|-	sementity/class=instance@type=Top>CancerTreatment
DDS		5f1bfe05b615b|-	sementity/class=instance@type=Top>Disease
Daurismo		5f1b137a15e52|-	sementity/class=instance@type=Top>CancerTreatment
Darzalex Faspro		5f1b131c9ab44|-	sementity/class=instance@type=Top>CancerTreatment
dasatinib		5f1bfe8993646|-	sementity/class=instance@type=Top>CancerTreatment
Darzalex		5f1bfea8ceb2e|-	sementity/class=instance@type=Top>CancerTreatment
darolutamida		5f1bfebe16ee8|-	sementity/class=instance@type=Top>CancerTreatment
darbepoyetina alfa		5f1bfed5020ea|-	sementity/class=instance@type=Top>CancerTreatment
daratumumab con hialuronidasa		5f1bfeea98aaf|-	sementity/class=instance@type=Top>CancerTreatment
daratumumab		5f1b1282576a6|-	sementity/class=instance@type=Top>CancerTreatment
dactinomicina		5f1b1187df21e|-	sementity/class=instance@type=Top>CancerTreatment
dacomitinib		5f1b116dbb0d3|-	sementity/class=instance@type=Top>CancerTreatment
Dacogen		5f1bff715368e|-	sementity/class=instance@type=Top>CancerTreatment
daclizumab		5f1bff8f14c4d|-	sementity/class=instance@type=Top>CancerTreatment
dacliximab		5f1bffb4e43c8|-	sementity/class=instance@type=Top>CancerTreatment
dacarbazina		5f1bffc6a1e92|-	sementity/class=instance@type=Top>CancerTreatment
DACA		5f1bffd8d7a8e|-	sementity/class=instance@type=Top>CancerTreatment
DA-EPOCH-R		5f1bfff05e3dc|-	sementity/class=instance@type=Top>CancerTreatment
carcinomatosis linfangítica		5f1c00497917a|-	sementity/class=instance@type=Top>Cancer
carcinomatosis meníngea		5f1c00691e911|-	sementity/class=instance@type=Top>Cancer
carcinosarcoma		5f1c00a4415a7|-	sementity/class=instance@type=Top>Cancer
carcinosis		5f1c00b048c54|-	sementity/class=instance@type=Top>Cancer
cardiopatía		5f1c00ca59830|-	sementity/class=instance@type=Top>Disease
carfilzomib		5f1c00de51e39|-	sementity/class=instance@type=Top>CancerTreatment
carga tumoral		5f1c00f3e7575|-	sementity/class=instance@type=Top>CancerDetection
carina traqueal		5f1c010901a17|-	sementity/class=instance@type=Top>BodyPart
carmustina		5f1c01159ed41|-	sementity/class=instance@type=Top>CancerTreatment
carzelesina		5f1c012c8f39a|-	sementity/class=instance@type=Top>CancerTreatment
Casodex		5f1c013ed7806|-	sementity/class=instance@type=Top>CancerTreatment
CAT-8015		5f1c014dd7e82|-	sementity/class=instance@type=Top>CancerTreatment
cavidad nasal		5f1c017266e24|-	sementity/class=instance@type=Top>BodyPart
cavidad oral		5f1c017b1b531|-	sementity/class=instance@type=Top>BodyPart
cavidad orbitaria		5f1c01880dc3e|-	sementity/class=instance@type=Top>BodyPart
cavidad peritoneal		5f1c019510e49|-	sementity/class=instance@type=Top>BodyPart
cavidad pleural		5f1c01a4907bd|-	sementity/class=instance@type=Top>BodyPart
CC-1088		5f1c01c44eaf6|-	sementity/class=instance@type=Top>CancerTreatment
CC-4047		5f1c01da7b5ee|-	sementity/class=instance@type=Top>CancerTreatment
CC-5013		5f1c01f12fb2a|-	sementity/class=instance@type=Top>CancerTreatment
CC-8490		5f1c020201c48|-	sementity/class=instance@type=Top>CancerTreatment
CC49-estreptavidina		5f1c0210aa9d4|-	sementity/class=instance@type=Top>CancerTreatment
CCI-779		5f1c031fa0f04|-	sementity/class=instance@type=Top>CancerTreatment
CCNU		5f1c033c83ea0|-	sementity/class=instance@type=Top>CancerTreatment
CCRP		5f1c0351d8019|-	sementity/class=instance@type=Top>Cancer
CD117		5f1c036d73beb|-	sementity/class=instance@type=Top>CancerDetection
CD134		5f1c037e33bc7|-	sementity/class=instance@type=Top>CancerTreatment
CD20		5f1c03976f585|-	sementity/class=instance@type=Top>CancerDetection
CDDO		5f1c03ab40e97|-	sementity/class=instance@type=Top>CancerTreatment
CDIS		5f1c03c3c241b|-	sementity/class=instance@type=Top>CancerDetection
célula tumoral autógena		5f1c03e874b4b|-	sementity/class=instance@type=Top>CancerDetection
células escamosas atípicas		5f1c041cf0a29|-	sementity/class=instance@type=Top>CancerDetection
células glandulares atípicas		5f1c043138fc2|-	sementity/class=instance@type=Top>CancerDetection
células glandulares atípicas de importancia indeterminada		5f1c045bc813c|-	sementity/class=instance@type=Top>CancerDetection
cemiplimab		5f1c047451ac9|-	sementity/class=instance@type=Top>CancerTreatment
centellografía		5f1c048b7e88e|-	sementity/class=instance@type=Top>MedicalTest
CEP-701		5f1c04ad126f4|-	sementity/class=instance@type=Top>CancerTreatment
cepillado bronquial		5f1c04bb6122d|-	sementity/class=instance@type=Top>MedicalTest
cepillado bronquial		5f1c04c15b1b7|-	sementity/class=instance@type=Top>CancerDetection
ceritinib		5f1c04d69b81a|-	sementity/class=instance@type=Top>CancerTreatment
Cerubidine		5f1c04ea75caa|-	sementity/class=instance@type=Top>CancerTreatment
cervical		5f1c04fd36e85|-	sementity/class=instance@type=Top>BodyPart
CEV		5f1c05388f063|-	sementity/class=instance@type=Top>CancerTreatment
CgA		5f1c0552c309b|-	sementity/class=instance@type=Top>CancerDetection
CGP 48664		5f1c05659a0dc|-	sementity/class=instance@type=Top>CancerTreatment
Ch14.18		5f1c057aa16e0|-	sementity/class=instance@type=Top>Drug
Chantix		5f1c058b429b1|-	sementity/class=instance@type=Top>CancerTreatment
CHOP		5f1c05a10664d|-	sementity/class=instance@type=Top>CancerTreatment
CHOPE		5f1c05b3b1cbd|-	sementity/class=instance@type=Top>CancerTreatment
CHS 828		5f1c05c745089|-	sementity/class=instance@type=Top>CancerTreatment
CI-1033		5f1c06b110875|-	sementity/class=instance@type=Top>CancerTreatment
CI-958		5f1c06bbdea87|-	sementity/class=instance@type=Top>CancerTreatment
CI-980		5f1c06c9b8525|-	sementity/class=instance@type=Top>CancerTreatment
CI-994		5f1c06d560a20|-	sementity/class=instance@type=Top>CancerTreatment
Cialis		5f1c06e64d707|-	sementity/class=instance@type=Top>Drug
ciclofosfamida		5f1c0706cf2f9|-	sementity/class=instance@type=Top>CancerTreatment
ciclosporina		5f1c07178c7a1|-	sementity/class=instance@type=Top>Drug
cidofovir		5f1c072803cf7|-	sementity/class=instance@type=Top>Drug
CID-P		5f1c073624bb1|-	sementity/class=instance@type=Top>Cancer
cilengitida		5f1c07582bd6c|-	sementity/class=instance@type=Top>CancerTreatment
cimetidina		5f1c0769a77af|-	sementity/class=instance@type=Top>Drug
cinasa PI3		5f1c0784a36e5|-	sementity/class=instance@type=Top>CancerDetection
Cipro		5f1c07963d3d7|-	sementity/class=instance@type=Top>Drug
ciprofloxacino		5f1c07a889001|-	sementity/class=instance@type=Top>Drug
ciproheptadina		5f1c07cb1a835|-	sementity/class=instance@type=Top>Drug
cirrosis		5f1c07d2dbd78|-	sementity/class=instance@type=Top>Disease
cisplatino		5f1c07f139403|-	sementity/class=instance@type=Top>CancerTreatment
cistitis		5f1c082b0a52c|-	sementity/class=instance@type=Top>Disease
cistosarcoma filoides		5f1c0855b1012|-	sementity/class=instance@type=Top>Cancer
cistoscopia		5f1c0868edf93|-	sementity/class=instance@type=Top>MedicalTest
citalopram		5f1c087dbc241|-	sementity/class=instance@type=Top>Drug
citarabina		5f1c088adfed7|-	sementity/class=instance@type=Top>CancerTreatment
citología		5f1c08aec6193|-	sementity/class=instance@type=Top>MedicalTest
citoma fibroso maligno		5f1c08bdf0db9|-	sementity/class=instance@type=Top>Cancer
citrato de ixazomib		5f1c08f62e280|-	sementity/class=instance@type=Top>CancerTreatment
citrato de tamoxifeno		5f1c0902e5942|-	sementity/class=instance@type=Top>CancerTreatment
citrato de toremifeno		5f1c0910ad709|-	sementity/class=instance@type=Top>CancerTreatment
cixutumumab		5f1c091fa654c|-	sementity/class=instance@type=Top>CancerTreatment
cladribina		5f1c092e4f82e|-	sementity/class=instance@type=Top>CancerTreatment
claritromicina		5f1c093c51595|-	sementity/class=instance@type=Top>Drug
clavícula		5f1c0992310d2|-	sementity/class=instance@type=Top>BodyPart
CLIS		5f1c09ad81649|-	sementity/class=instance@type=Top>CancerDetection
CLIS		5f1c09b60a0ce|-	sementity/class=instance@type=Top>Disease
CLISP		5f1c09c4c7727|-	sementity/class=instance@type=Top>CancerDetection
CLISP		5f1c09cce0898|-	sementity/class=instance@type=Top>Disease
clofarabina		5f1c09e9122bd|-	sementity/class=instance@type=Top>CancerTreatment
Clolar		5f1c09f5ced3a|-	sementity/class=instance@type=Top>CancerTreatment
clorambucilo		5f1c0a01eab82|-	sementity/class=instance@type=Top>CancerTreatment
clorambucilo-prednisona		5f1c0a0fc8985|-	sementity/class=instance@type=Top>CancerTreatment
Cloretazine		5f1c0a245b471|-	sementity/class=instance@type=Top>CancerTreatment
clorhidrato de arzoxifeno		5f1c0ad4df0f2|-	sementity/class=instance@type=Top>CancerTreatment
clorhidrato de belotecán		5f1c0ae200e17|-	sementity/class=instance@type=Top>CancerTreatment
clorhidrato de bendamustina		5f1c0af38cfd5|-	sementity/class=instance@type=Top>CancerTreatment
clorhidrato de brostalicina		5f1c0b0196cc8|-	sementity/class=instance@type=Top>CancerTreatment
clorhidrato de bupivacaína		5f1c0b164d69d|-	sementity/class=instance@type=Top>Drug
clorhidrato de buprenorfina		5f1c0b23d6d92|-	sementity/class=instance@type=Top>Drug
clorhidrato de bupropión		5f1c0b3207f5e|-	sementity/class=instance@type=Top>Drug
clorhidrato de capmatinib		5f1c0b47bec62|-	sementity/class=instance@type=Top>CancerTreatment
clorhidrato de cevimelina		5f1c0b5b09dc2|-	sementity/class=instance@type=Top>Drug
clorhidrato de clonidina		5f1c0be8c5b8a|-	sementity/class=instance@type=Top>Drug
clorhidrato de clormetina		5f1c0bf6441d1|-	sementity/class=instance@type=Top>CancerTreatment
clorhidrato de copanlisib		5f1c0c06e93e7|-	sementity/class=instance@type=Top>CancerTreatment
clorhidrato de daunomicina		5f1c0c18abcc3|-	sementity/class=instance@type=Top>CancerTreatment
clorhidrato de daunorrubicina		5f1c0c25a37f3|-	sementity/class=instance@type=Top>CancerTreatment
clorhidrato de demeclociclina		5f1c0c3d1376d|-	sementity/class=instance@type=Top>CancerTreatment
clorhidrato de dexrazoxano		5f1c0c4e2a1ed|-	sementity/class=instance@type=Top>CancerTreatment
clorhidrato de diacetilmorfina		5f1c0c5d51de2|-	sementity/class=instance@type=Top>Drug
clorhidrato de diamorfina		5f1c0c6c86c30|-	sementity/class=instance@type=Top>Drug
clorhidrato de doxorrubicina		5f1c0c7b23e02|-	sementity/class=instance@type=Top>CancerTreatment
clorhidrato de doxorrubicina liposomal		5f1c0c87a72e8|-	sementity/class=instance@type=Top>CancerTreatment
clorhidrato de duloxetina		5f1c0c9590709|-	sementity/class=instance@type=Top>Drug
clorhidrato de enzastaurina		5f1c0ca3c8a95|-	sementity/class=instance@type=Top>CancerTreatment
clorhidrato de epirrubicina		5f1c0cb1aa0b9|-	sementity/class=instance@type=Top>CancerTreatment
clorhidrato de erlotinib		5f1c0cc376d8c|-	sementity/class=instance@type=Top>CancerTreatment
clorhidrato de fedratinib		5f1c0cdcde86e|-	sementity/class=instance@type=Top>CancerTreatment
clorhidrato de flufenazina		5f1c0d09176cf|-	sementity/class=instance@type=Top>Drug
clorhidrato de forodesina		5f1c0d174e953|-	sementity/class=instance@type=Top>CancerTreatment
clorhidrato de gemcitabina		5f1c0d2536fff|-	sementity/class=instance@type=Top>CancerTreatment
clorhidrato de granisetrón		5f1c0d3420398|-	sementity/class=instance@type=Top>CancerTreatment
clorhidrato de hidromorfona		5f1c0d41115b5|-	sementity/class=instance@type=Top>Drug
clorhidrato de idarrubicina		5f1c0d4f9ec48|-	sementity/class=instance@type=Top>CancerTreatment
clorhidrato de irinotecán		5f1c0d5e8ed40|-	sementity/class=instance@type=Top>CancerTreatment
clorhidrato de iseganan		5f1c0d6ee753a|-	sementity/class=instance@type=Top>CancerTreatment
clorhidrato de LY353381		5f1c0d894fd87|-	sementity/class=instance@type=Top>CancerTreatment
clorhidrato de melfalán		5f1c0d9bf1bb4|-	sementity/class=instance@type=Top>CancerTreatment
clorhidrato de moxifloxacino		5f1c0dfe94a32|-	sementity/class=instance@type=Top>Drug
clorhidrato de oxicodona		5f1c0e1678d89|-	sementity/class=instance@type=Top>Drug
clorhidrato de oximorfona		5f1c0e2583e95|-	sementity/class=instance@type=Top>Drug
clorhidrato de palonosetrón		5f1c0e3671aca|-	sementity/class=instance@type=Top>CancerTreatment
clorhidrato de pazopanib		5f1c0e4300964|-	sementity/class=instance@type=Top>CancerTreatment
clorhidrato de petidina		5f1c0ed32d0e0|-	sementity/class=instance@type=Top>Drug
clorhidrato de pexidartinib		5f1c0ee8e9f09|-	sementity/class=instance@type=Top>CancerTreatment
clorhidrato de ponatinib		5f1c0efabd93e|-	sementity/class=instance@type=Top>CancerTreatment
clorhidrato de procarbazina		5f1c0f0ea1988|-	sementity/class=instance@type=Top>CancerTreatment
clorhidrato de propranolol		5f1c0f2089a44|-	sementity/class=instance@type=Top>CancerTreatment
clorhidrato de raloxifeno		5f1c0f2fe3ce5|-	sementity/class=instance@type=Top>CancerTreatment
clorhidrato de rolapitant		5f1c0f41958b1|-	sementity/class=instance@type=Top>CancerTreatment
clorhidrato de ropivacaína		5f1c0f5166fe4|-	sementity/class=instance@type=Top>Drug
clorhidrato de tamsulosina		5f1c0f61e156c|-	sementity/class=instance@type=Top>Drug
clorhidrato de tapentadol		5f1c0f783152e|-	sementity/class=instance@type=Top>Drug
clorhidrato de terazosina		5f1c0f8a97c0c|-	sementity/class=instance@type=Top>Drug
clorhidrato de topotecán		5f1c0fb2cafef|-	sementity/class=instance@type=Top>CancerTreatment
clorhidrato monohidrato de nilotinib		5f1c0fc473642|-	sementity/class=instance@type=Top>CancerTreatment
cloroma		5f1c0fd25f9c4|-	sementity/class=instance@type=Top>Cancer
cloroquinoxalina sulfamida		5f1c0fe3038a4|-	sementity/class=instance@type=Top>CancerTreatment
clorotoxina		5f1c0ff373cff|-	sementity/class=instance@type=Top>CancerDetection
clorotoxina		5f1c0ffa54c9e|-	sementity/class=instance@type=Top>CancerTreatment
CMF		5f1c101156670|-	sementity/class=instance@type=Top>CancerTreatment
CNDS		5f1c10288db25|-	sementity/class=instance@type=Top>Cancer
co-trimoxazole		5f1c103b62e8f|-	sementity/class=instance@type=Top>Drug
cóccix		5f1c1053a2dcc|-	sementity/class=instance@type=Top>BodyPart
cocultivo		5f1c1064a2b5a|-	sementity/class=instance@type=Top>MedicalTest
colangiocarcinoma		5f1c1095ed032|-	sementity/class=instance@type=Top>Cancer
colangiopancreatografía retrógrada endoscópica		5f1c10abc06e1|-	sementity/class=instance@type=Top>MedicalTest
colangiografía transhepática percutánea		5f1c10bd7d581|-	sementity/class=instance@type=Top>MedicalTest
colangiosarcoma		5f1c10ca11356|-	sementity/class=instance@type=Top>Cancer
colchicina		5f1c10d7234ed|-	sementity/class=instance@type=Top>Drug
colitis		5f1c11016edaa|-	sementity/class=instance@type=Top>Disease
colon distal		5f1c111b5953d|-	sementity/class=instance@type=Top>BodyPart
colon		5f1c1121b5826|-	sementity/class=instance@type=Top>BodyPart
colon espástico		5f1c113033e96|-	sementity/class=instance@type=Top>Disease
colon irritable		5f1c113b05f0d|-	sementity/class=instance@type=Top>Disease
colonografía por TC		5f1c114e5a73f|-	sementity/class=instance@type=Top>MedicalTest
colonografía por tomografía computarizada		5f1c115953cdb|-	sementity/class=instance@type=Top>MedicalTest
colonografía tomográfica computarizada		5f1c11629545b|-	sementity/class=instance@type=Top>MedicalTest
colonoscopia		5f1c116f7cbca|-	sementity/class=instance@type=Top>MedicalTest
colonografía		5f1c11790f7e1|-	sementity/class=instance@type=Top>MedicalTest
columna espinal		5f1c118e6b7f7|-	sementity/class=instance@type=Top>BodyPart
columna vertebral		5f1c119d66549|-	sementity/class=instance@type=Top>BodyPart
comedo carcinoma		5f1c11af25868|-	sementity/class=instance@type=Top>Cancer
Cometriq		5f1c11bd32244|-	sementity/class=instance@type=Top>CancerTreatment
Concerta		5f1c11ebd974b|-	sementity/class=instance@type=Top>Drug
condiloma		5f1c1214c67bc|-	sementity/class=instance@type=Top>Disease
condroma		5f1c122c4145d|-	sementity/class=instance@type=Top>BenignTumor
condrosarcoma		5f1c1237c2f97|-	sementity/class=instance@type=Top>Cancer
condrosarcoma mesenquimatoso extraesquelético		5f1c124432f11|-	sementity/class=instance@type=Top>Cancer
condrosarcoma mixoide extraesquelético		5f1c12539f44e|-	sementity/class=instance@type=Top>Cancer
conducto biliar		5f1c126f54d10|-	sementity/class=instance@type=Top>BodyPart
conducto cístico		5f1c128080578|-	sementity/class=instance@type=Top>BodyPart
conducto colector		5f1c12925481e|-	sementity/class=instance@type=Top>BodyPart
conducto colédoco		5f1c129f787a0|-	sementity/class=instance@type=Top>BodyPart
conducto de la mama		5f1c12b077764|-	sementity/class=instance@type=Top>BodyPart
conducto deferente		5f1c12be350a6|-	sementity/class=instance@type=Top>BodyPart
conducto galactóforo		5f1c12d27d9a7|-	sementity/class=instance@type=Top>BodyPart
conducto hepático común		5f1c12f05b448|-	sementity/class=instance@type=Top>BodyPart
conducto linfático		5f1c12fc7242d|-	sementity/class=instance@type=Top>BodyPart
conducto pancreático		5f1c130829111|-	sementity/class=instance@type=Top>BodyPart
conducto pilórico		5f1c1314f28de|-	sementity/class=instance@type=Top>BodyPart
COPDAC		5f1c13436de43|-	sementity/class=instance@type=Top>CancerTreatment
